Row ID;City;State;Product ID;Category;Product Name;Quantity;Sales;Cost;Profit
1455;Mobile;Alabama;TEC-MA-10000010;Technology;Hewlett-Packard Deskjet 3050a All-in-One Color Inkjet Printer;8;3040;1580,8;1459,2
1456;Columbus;Georgia;OFF-BI-10000977;Office Supplies;Ibico Plastic Spiral Binding Combs;3;91,2;49,248;41,952
1457;Columbus;Georgia;FUR-TA-10002530;Furniture;"Iceberg OfficeWorks 42"" Round Tables";3;452,94;384,999;67,941
1458;New Bedford;Massachusetts;OFF-BI-10002412;Office Supplies;Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders;9;52,2;28,71;23,49
1460;Middletown;Connecticut;FUR-FU-10001473;Furniture;DAX Wood Document Frame;2;27,46;17,5744;9,8856
1465;New York City;New York;OFF-FA-10001754;Office Supplies;Stockwell Gold Paper Clips;2;3,68;1,8768;1,8032
1469;Detroit;Michigan;FUR-CH-10000847;Furniture;Global Executive Mid-Back Manager's Chair;3;872,94;645,9756;226,9644
1470;Detroit;Michigan;OFF-BI-10003982;Office Supplies;Wilson Jones Century Plastic Molded Ring Binders;2;41,54;22,0162;19,5238
1471;Detroit;Michigan;OFF-PA-10001293;Office Supplies;Xerox 1946;2;12,96;6,7392;6,2208
1473;Los Angeles;California;OFF-LA-10004272;Office Supplies;Avery 482;3;8,67;4,5951;4,0749
1475;Niagara Falls;New York;OFF-AR-10003770;Office Supplies;Newell 340;6;17,28;12,2688;5,0112
1477;New York City;New York;OFF-LA-10003121;Office Supplies;Avery 506;7;28,91;15,6114;13,2986
1480;San Francisco;California;OFF-PA-10002262;Office Supplies;Xerox 192;4;25,92;13,4784;12,4416
1481;San Francisco;California;OFF-PA-10002464;Office Supplies;HP Office Recycled Paper (20Lb. and 87 Bright);7;40,46;20,6346;19,8254
1482;San Francisco;California;OFF-ST-10002214;Office Supplies;X-Rack File for Hanging Folders;3;33,87;25,0638;8,8062
1485;Seattle;Washington;TEC-AC-10000865;Technology;WD My Passport Ultra 500GB Portable External Hard Drive;3;177;146,91;30,09
1486;New York City;New York;OFF-FA-10003021;Office Supplies;Staples;2;3,76;2,444;1,316
1488;Los Angeles;California;TEC-AC-10001109;Technology;Logitech Trackman Marble Mouse;3;89,97;52,1826;37,7874
1489;Los Angeles;California;FUR-FU-10003347;Furniture;Coloredge Poster Frame;3;42,6;25,986;16,614
1491;New York City;New York;OFF-EN-10002986;Office Supplies;"#10-4 1/8"" x 9 1/2"" Premium Diagonal Seam Envelopes";4;62,96;34,628;28,332
1492;New York City;New York;OFF-PA-10001838;Office Supplies;"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages";1;5,88;2,9988;2,8812
1494;Vancouver;Washington;FUR-FU-10002885;Furniture;Magna Visual Magnetic Picture Hangers;2;9,64;5,9768;3,6632
1495;Columbus;Georgia;OFF-AR-10002952;Office Supplies;Stanley Contemporary Battery Pencil Sharpeners;3;40,05;28,836;11,214
1504;Los Angeles;California;FUR-FU-10000010;Furniture;DAX Value U-Channel Document Frames, Easel Back;2;9,94;6,8586;3,0814
1505;Los Angeles;California;OFF-AR-10001868;Office Supplies;Prang Dustless Chalk Sticks;4;6,72;3,36;3,36
1508;Columbus;Georgia;TEC-MA-10004458;Technology;Lexmark X 9575 Professional All-in-One Color Printer;4;396;205,92;190,08
1509;Omaha;Nebraska;OFF-BI-10004965;Office Supplies;Ibico Covers for Plastic or Wire Binding Elements;3;34,5;18,975;15,525
1510;Los Angeles;California;FUR-FU-10004270;Furniture;Eldon Image Series Desk Accessories, Burgundy;2;8,36;5,3504;3,0096
1511;Pomona;California;OFF-AR-10002135;Office Supplies;Boston Heavy-Duty Trimline Electric Pencil Sharpeners;8;385,6;273,776;111,824
1512;Pomona;California;OFF-AR-10003514;Office Supplies;4009 Highlighters by Sanford;9;35,82;23,9994;11,8206
1517;North Las Vegas;Nevada;FUR-TA-10004256;Furniture;Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables;4;1669,6;1552,728;116,872
1529;Newark;Delaware;OFF-FA-10004968;Office Supplies;Rubber Band Ball;7;26,18;25,6564;0,5236
1530;Newark;Delaware;OFF-PA-10001274;Office Supplies;Loose Memo Sheets;2;7,3;3,869;3,431
1534;New York City;New York;OFF-ST-10003324;Office Supplies;Belkin OmniView SE Rackmount Kit;6;212,88;212,88;0
1536;Bridgeton;New Jersey;OFF-ST-10000419;Office Supplies;Rogers Jumbo File, Granite;3;40,74;40,3326;0,4074
1537;Bridgeton;New Jersey;OFF-AP-10001626;Office Supplies;Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags;3;11,67;8,6358;3,0342
1538;Everett;Massachusetts;TEC-PH-10000439;Technology;GE DSL Phone Line Filter;1;39,99;28,3929;11,5971
1539;Everett;Massachusetts;OFF-AR-10003478;Office Supplies;Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack;2;16,28;9,768;6,512
1540;Everett;Massachusetts;FUR-BO-10002545;Furniture;Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors;3;782,94;579,3756;203,5644
1541;Everett;Massachusetts;OFF-BI-10001765;Office Supplies;Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges;7;242,48;126,0896;116,3904
1545;San Diego;California;OFF-PA-10000350;Office Supplies;"Message Book, Standard Line ""While You Were Out"", 5 1/2"" X 4"", 200 Sets/Book";4;34,24;18,1472;16,0928
1552;San Diego;California;OFF-PA-10000806;Office Supplies;Xerox 1934;2;111,96;57,0996;54,8604
1553;Appleton;Wisconsin;OFF-LA-10002195;Office Supplies;Avery 481;7;21,56;11,2112;10,3488
1554;Richmond;Kentucky;OFF-BI-10003719;Office Supplies;Large Capacity Hanging Post Binders;5;124,75;67,365;57,385
1555;Bellevue;Washington;OFF-AR-10001315;Office Supplies;Newell 310;3;5,28;3,7488;1,5312
1556;Long Beach;New York;TEC-AC-10000171;Technology;Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack;4;91,96;52,4172;39,5428
1559;Seattle;Washington;FUR-TA-10001039;Furniture;KI Adjustable-Height Table;2;171,96;127,2504;44,7096
1561;San Francisco;California;OFF-LA-10001641;Office Supplies;Avery 518;6;18,9;9,828;9,072
1562;Seattle;Washington;OFF-AR-10003732;Office Supplies;Newell 333;1;2,78;2,0572;0,7228
1565;Columbia;South Carolina;OFF-ST-10001370;Office Supplies;Sensible Storage WireTech Storage Systems;5;354,9;337,155;17,745
1569;Los Angeles;California;OFF-PA-10000357;Office Supplies;White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11;3;122,97;62,7147;60,2553
1570;Atlanta;Georgia;OFF-AR-10003504;Office Supplies;Newell 347;3;12,84;9,1164;3,7236
1572;Los Angeles;California;OFF-EN-10003160;Office Supplies;Pastel Pink Envelopes;3;21,84;11,3568;10,4832
1573;Los Angeles;California;TEC-AC-10003280;Technology;Belkin F8E887 USB Wired Ergonomic Keyboard;1;29,99;23,6921;6,2979
1578;Florence;Alabama;OFF-PA-10001526;Office Supplies;Xerox 1949;1;4,98;2,5398;2,4402
1579;New York City;New York;OFF-AP-10004336;Office Supplies;Conquest 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit;3;170,88;121,3248;49,5552
1580;New York City;New York;TEC-PH-10003012;Technology;Nortel Meridian M3904 Professional Digital phone;2;307,98;218,6658;89,3142
1582;New York City;New York;OFF-ST-10000642;Office Supplies;Tennsco Lockers, Gray;2;41,96;39,0228;2,9372
1584;New York City;New York;FUR-FU-10002157;Furniture;Artistic Insta-Plaque;3;47,04;28,6944;18,3456
1585;New York City;New York;FUR-FU-10001706;Furniture;Longer-Life Soft White Bulbs;2;6,16;3,2032;2,9568
1586;New York City;New York;TEC-PH-10000984;Technology;Panasonic KX-TG9471B;5;979,95;705,564;274,386
1587;New York City;New York;OFF-PA-10001357;Office Supplies;Xerox 1886;3;143,7;74,724;68,976
1588;New York City;New York;OFF-FA-10000992;Office Supplies;Acco Clips to Go Binder Clips, 24 Clips in Two Sizes;3;10,65;5,6445;5,0055
1589;New York City;New York;TEC-AC-10002600;Technology;Belkin QODE FastFit Bluetooth Keyboard;4;247,8;213,108;34,692
1590;Virginia Beach;Virginia;OFF-AR-10001662;Office Supplies;Rogers Handheld Barrel Pencil Sharpener;4;10,96;8,0008;2,9592
1594;Los Angeles;California;OFF-PA-10004519;Office Supplies;Spiral Phone Message Books with Labels by Adams;3;13,44;6,8544;6,5856
1597;New York City;New York;FUR-FU-10001290;Furniture;Executive Impressions Supervisor Wall Clock;13;547,3;372,164;175,136
1602;Dover;Delaware;FUR-FU-10001488;Furniture;"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped";2;211,96;169,568;42,392
1604;Newark;Delaware;OFF-AR-10001044;Office Supplies;BOSTON Ranger #55 Pencil Sharpener, Black;6;155,94;110,7174;45,2226
1606;Los Angeles;California;OFF-AR-10000823;Office Supplies;Newell 307;3;5,46;3,9312;1,5288
1607;Los Angeles;California;OFF-AR-10004456;Office Supplies;Panasonic KP-4ABK Battery-Operated Pencil Sharpener;5;73,2;51,972;21,228
1609;Los Angeles;California;OFF-PA-10002377;Office Supplies;"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages";4;22,72;12,496;10,224
1614;Oakland;California;OFF-ST-10003306;Office Supplies;Letter Size Cart;7;1000,02;710,0142;290,0058
1616;Eagan;Minnesota;OFF-LA-10002787;Office Supplies;Avery 480;1;3,75;1,95;1,8
1617;Eagan;Minnesota;OFF-LA-10002043;Office Supplies;Avery 489;4;41,4;21,528;19,872
1618;Eagan;Minnesota;OFF-AR-10001915;Office Supplies;Peel-Off China Markers;3;29,79;17,2782;12,5118
1619;New York City;New York;OFF-ST-10000352;Office Supplies;Acco Perma 2700 Stacking Storage Drawers;2;59,48;50,558;8,922
1620;New York City;New York;OFF-PA-10000575;Office Supplies;Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page;1;6,69;3,6126;3,0774
1621;Kent;Washington;FUR-FU-10002937;Furniture;"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box";2;198,46;99,23;99,23
1622;Kent;Washington;OFF-LA-10003930;Office Supplies;Dot Matrix Printer Tape Reel Labels, White, 5000/Box;8;786,48;401,1048;385,3752
1624;Kent;Washington;TEC-AC-10003063;Technology;Micro Innovations USB RF Wireless Keyboard with Mouse;2;50;39,5;10,5
1626;Los Angeles;California;TEC-AC-10002049;Technology;Plantronics Savi W720 Multi-Device Wireless Headset System;3;1265,85;708,876;556,974
1627;New York City;New York;OFF-AP-10002457;Office Supplies;Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red;5;523,25;381,9725;141,2775
1628;Lafayette;Louisiana;FUR-CH-10001270;Furniture;Harbour Creations Steel Folding Chair;6;517,5;362,25;155,25
1639;Washington;District of Columbia;OFF-PA-10002689;Office Supplies;Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright);3;19,44;10,1088;9,3312
1640;Washington;District of Columbia;OFF-BI-10004728;Office Supplies;Wilson Jones Turn Tabs Binder Tool for Ring Binders;2;9,64;5,2056;4,4344
1641;Washington;District of Columbia;OFF-PA-10004675;Office Supplies;"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""";2;12,7;6,858;5,842
1642;Washington;District of Columbia;FUR-FU-10000629;Furniture;9-3/4 Diameter Round Wall Clock;3;41,37;23,9946;17,3754
1644;Seattle;Washington;OFF-ST-10000142;Office Supplies;Deluxe Rollaway Locking File with Drawer;3;1247,64;898,3008;349,3392
1645;Seattle;Washington;TEC-CO-10001766;Technology;Canon PC940 Copier;7;3149,93;1669,4629;1480,4671
1646;Seattle;Washington;OFF-PA-10004359;Office Supplies;Multicolor Computer Printout Paper;2;209,7;109,044;100,656
1651;San Francisco;California;OFF-PA-10004475;Office Supplies;Xerox 1940;2;109,92;56,0592;53,8608
1652;San Francisco;California;OFF-PA-10003001;Office Supplies;Xerox 1986;2;13,36;6,9472;6,4128
1653;Seattle;Washington;OFF-ST-10003442;Office Supplies;Eldon Portable Mobile Manager;6;169,68;123,8664;45,8136
1654;Seattle;Washington;TEC-AC-10003832;Technology;Imation 16GB Mini TravelDrive USB 2.0 Flash Drive;4;132,52;78,1868;54,3332
1655;Seattle;Washington;OFF-FA-10000611;Office Supplies;Binder Clips by OIC;2;2,96;1,5392;1,4208
1657;Seattle;Washington;OFF-ST-10000563;Office Supplies;Fellowes Bankers Box Stor/Drawer Steel Plus;3;95,94;86,346;9,594
1658;Milwaukee;Wisconsin;FUR-FU-10000010;Furniture;DAX Value U-Channel Document Frames, Easel Back;7;34,79;24,0051;10,7849
1672;North Las Vegas;Nevada;TEC-AC-10001013;Technology;Logitech ClearChat Comfort/USB Headset H390;2;58,58;39,2486;19,3314
1674;Suffolk;Virginia;OFF-LA-10003930;Office Supplies;Dot Matrix Printer Tape Reel Labels, White, 5000/Box;2;196,62;100,2762;96,3438
1677;San Francisco;California;OFF-ST-10000604;Office Supplies;Home/Office Personal File Carts;3;104,28;78,21;26,07
1678;San Francisco;California;OFF-PA-10004040;Office Supplies;Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright);3;17,94;9,1494;8,7906
1683;Los Angeles;California;OFF-PA-10000176;Office Supplies;Xerox 1887;1;18,97;9,8644;9,1056
1684;San Francisco;California;FUR-FU-10002597;Furniture;C-Line Magnetic Cubicle Keepers, Clear Polypropylene;3;14,82;8,5956;6,2244
1691;Indianapolis;Indiana;OFF-PA-10000575;Office Supplies;Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page;5;33,45;18,063;15,387
1692;Indianapolis;Indiana;OFF-BI-10004182;Office Supplies;Economy Binders;5;10,4;5,304;5,096
1695;Bayonne;New Jersey;TEC-AC-10002006;Technology;Memorex Micro Travel Drive 16 GB;4;63,96;44,1324;19,8276
1696;Bayonne;New Jersey;OFF-BI-10003314;Office Supplies;Tuff Stuff Recycled Round Ring Binders;3;14,46;7,3746;7,0854
1697;Bayonne;New Jersey;TEC-PH-10002726;Technology;netTALK DUO VoIP Telephone Service;2;104,98;52,49;52,49
1698;Los Angeles;California;OFF-AP-10000240;Office Supplies;Belkin F9G930V10-GRY 9 Outlet Surge;2;106,96;75,9416;31,0184
1699;Los Angeles;California;OFF-LA-10002381;Office Supplies;Avery 497;7;21,56;11,2112;10,3488
1700;Seattle;Washington;FUR-TA-10004086;Furniture;KI Adjustable-Height Table;6;515,88;402,3864;113,4936
1703;New York City;New York;OFF-PA-10000349;Office Supplies;Easy-staple paper;2;9,96;5,2788;4,6812
1704;San Diego;California;OFF-FA-10001843;Office Supplies;Staples;5;12,35;6,5455;5,8045
1707;San Francisco;California;OFF-LA-10003077;Office Supplies;Avery 500;6;43,86;23,2458;20,6142
1709;San Francisco;California;OFF-PA-10003424;Office Supplies;"""While you Were Out"" Message Book, One Form per Page";2;7,42;3,71;3,71
1711;San Francisco;California;OFF-AR-10003514;Office Supplies;4009 Highlighters by Sanford;5;19,9;13,333;6,567
1712;San Francisco;California;OFF-AP-10002684;Office Supplies;Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection;14;1702,12;1191,484;510,636
1717;New York City;New York;OFF-AP-10001563;Office Supplies;Belkin Premiere Surge Master II 8-outlet surge protector;5;242,9;172,459;70,441
1718;New York City;New York;OFF-ST-10004123;Office Supplies;Safco Industrial Wire Shelving System;5;454,9;454,9;0
1719;New York City;New York;FUR-FU-10002088;Furniture;Nu-Dell Float Frame 11 x 14 1/2;4;35,92;20,8336;15,0864
1720;New York City;New York;FUR-FU-10000010;Furniture;DAX Value U-Channel Document Frames, Easel Back;8;39,76;27,4344;12,3256
1729;Springfield;Virginia;TEC-AC-10003063;Technology;Micro Innovations USB RF Wireless Keyboard with Mouse;4;100;79;21
1730;Springfield;Virginia;OFF-LA-10001045;Office Supplies;Permanent Self-Adhesive File Folder Labels for Typewriters by Universal;3;7,83;4,2282;3,6018
1738;San Francisco;California;OFF-ST-10001325;Office Supplies;Sterilite Officeware Hinged File Box;3;31,44;22,9512;8,4888
1739;San Francisco;California;TEC-AC-10003038;Technology;Kingston Digital DataTraveler 16GB USB 2.0;2;17,9;14,499;3,401
1740;San Francisco;California;TEC-AC-10003590;Technology;TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem;5;129,45;82,848;46,602
1741;San Diego;California;OFF-LA-10000262;Office Supplies;Avery 494;8;20,88;11,2752;9,6048
1746;Rochester;New York;OFF-AR-10002656;Office Supplies;Sanford Liquid Accent Highlighters;2;13,36;8,4168;4,9432
1752;Oakland;California;FUR-FU-10001918;Furniture;C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings;2;9,46;5,7706;3,6894
1753;San Francisco;California;OFF-ST-10004340;Office Supplies;Fellowes Mobile File Cart, Black;9;559,62;408,5226;151,0974
1754;San Francisco;California;OFF-PA-10004475;Office Supplies;Xerox 1940;2;109,92;56,0592;53,8608
1755;San Francisco;California;OFF-PA-10003893;Office Supplies;Xerox 1962;2;8,56;4,708;3,852
1764;Suffolk;Virginia;OFF-SU-10002573;Office Supplies;"Acme 10"" Easy Grip Assistive Scissors";2;35,06;24,542;10,518
1765;Suffolk;Virginia;OFF-LA-10004484;Office Supplies;Avery 476;1;4,13;2,2302;1,8998
1766;Suffolk;Virginia;FUR-FU-10001591;Furniture;Advantus Panel Wall Certificate Holder - 8.5x11;9;109,8;63,684;46,116
1767;Suffolk;Virginia;OFF-LA-10002034;Office Supplies;Avery 478;2;9,82;5,0082;4,8118
1774;Baltimore;Maryland;OFF-BI-10001628;Office Supplies;"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity";2;20,86;11,473;9,387
1775;Baltimore;Maryland;OFF-ST-10000877;Office Supplies;Recycled Steel Personal File for Standard File Folders;9;497,61;368,2314;129,3786
1776;Baltimore;Maryland;OFF-AR-10004752;Office Supplies;Blackstonian Pencils;2;5,34;3,8448;1,4952
1777;Baltimore;Maryland;OFF-LA-10000452;Office Supplies;Avery 488;1;3,15;1,638;1,512
1778;Los Angeles;California;OFF-PA-10000675;Office Supplies;Xerox 1919;9;368,91;188,1441;180,7659
1779;Los Angeles;California;OFF-AR-10003045;Office Supplies;Prang Colored Pencils;5;14,7;8,085;6,615
1780;New York City;New York;TEC-AC-10003447;Technology;Micropad Numeric Keypads;3;59,97;44,9775;14,9925
1781;New York City;New York;OFF-ST-10002276;Office Supplies;Safco Steel Mobile File Cart;1;83,36;62,52;20,84
1782;Franklin;Massachusetts;OFF-PA-10001609;Office Supplies;Tops Wirebound Message Log Books;2;6,58;3,5532;3,0268
1783;Franklin;Massachusetts;OFF-BI-10001597;Office Supplies;"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue";3;122,94;63,9288;59,0112
1784;Milwaukee;Wisconsin;OFF-PA-10004475;Office Supplies;Xerox 1940;4;219,84;112,1184;107,7216
1785;Milwaukee;Wisconsin;TEC-AC-10004510;Technology;Logitech Desktop MK120 Mouse and keyboard Combo;6;98,16;88,344;9,816
1786;Milwaukee;Wisconsin;OFF-BI-10002976;Office Supplies;ACCOHIDE Binder by Acco;8;33,04;17,5112;15,5288
1787;Milwaukee;Wisconsin;TEC-PH-10001615;Technology;AT&T CL82213;3;86,97;61,7487;25,2213
1788;Kenosha;Wisconsin;TEC-PH-10001819;Technology;Innergie mMini Combo Duo USB Travel Charging Kit;3;134,97;70,1844;64,7856
1789;Kenosha;Wisconsin;TEC-PH-10000560;Technology;Samsung Galaxy S III - 16GB - pebble blue (T-Mobile);2;699,98;503,9856;195,9944
1790;Kenosha;Wisconsin;TEC-AC-10004568;Technology;Maxell LTO Ultrium - 800 GB;5;139,95;113,3595;26,5905
1791;New York City;New York;OFF-PA-10004092;Office Supplies;Tops Green Bar Computer Printout Paper;1;48,94;24,47;24,47
1792;Madison;Wisconsin;FUR-CH-10001854;Furniture;Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat;8;2807,84;2133,9584;673,8816
1793;Madison;Wisconsin;OFF-AR-10000475;Office Supplies;Hunt BOSTON Vista Battery-Operated Pencil Sharpener, Black;4;46,64;34,0472;12,5928
1795;Olathe;Kansas;OFF-AR-10004022;Office Supplies;Panasonic KP-380BK Classic Electric Pencil Sharpener;3;107,94;80,955;26,985
1796;New York City;New York;OFF-ST-10002352;Office Supplies;Iris Project Case;8;63,84;47,2416;16,5984
1797;New York City;New York;TEC-PH-10000455;Technology;GE 30522EE2;3;347,97;247,0587;100,9113
1799;San Jose;California;FUR-FU-10003039;Furniture;"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock";5;215,65;142,329;73,321
1802;Auburn;Washington;FUR-FU-10004270;Furniture;Eldon Image Series Desk Accessories, Burgundy;1;4,18;2,6752;1,5048
1807;Los Angeles;California;OFF-PA-10002005;Office Supplies;Xerox 225;7;45,36;23,5872;21,7728
1808;Los Angeles;California;TEC-AC-10001465;Technology;SanDisk Cruzer 64 GB USB Flash Drive;7;254,24;177,968;76,272
1809;Tulsa;Oklahoma;TEC-PH-10004897;Technology;Mediabridge Sport Armband iPhone 5s;7;69,93;69,2307;0,6993
1812;Harrisonburg;Virginia;FUR-TA-10004534;Furniture;Bevis 44 x 96 Conference Tables;7;1441,3;1196,279;245,021
1816;Seattle;Washington;OFF-LA-10000443;Office Supplies;Avery 501;2;7,38;3,9114;3,4686
1817;Seattle;Washington;OFF-AR-10004685;Office Supplies;Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set;2;9,26;6,2042;3,0558
1818;Los Angeles;California;OFF-LA-10001771;Office Supplies;Avery 513;2;9,96;5,3784;4,5816
1829;Macon;Georgia;OFF-PA-10000019;Office Supplies;Xerox 1931;6;38,88;20,2176;18,6624
1831;Muskogee;Oklahoma;TEC-PH-10000895;Technology;Polycom VVX 310 VoIP phone;8;1439,92;1065,5408;374,3792
