Row;Product ID;Volume per Unit;Quantity;Category;Product Name;Sales;Profit;Order Date
1059;OFF-LA-10003923;2;3;Office Supplies;Alphabetical Labels for Top Tab Filing;10656;5328;7.5.2018
1060;TEC-MA-10000488;9;5;Technology;Bady BDG101FRU Card Printer;959988;278397;7.5.2018
1061;FUR-CH-10004086;14;5;Furniture;Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs;350076;101522;7.5.2018
1062;FUR-CH-10004675;11;4;Furniture;Lifetime Advantage Folding Chairs, 4/Carton;209357;58620;7.5.2018
1063;TEC-AC-10000736;6;1;Technology;Logitech G600 MMO Gaming Mouse;19198;6911;7.5.2018
1064;OFF-AR-10002578;5;3;Office Supplies;Newell 335;2074;601;7.5.2018
1065;FUR-CH-10000595;13;2;Furniture;Safco Contoured Stacking Chairs;114432;28608;7.5.2018
1066;FUR-CH-10002017;11;1;Furniture;SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair;6394;1790;7.5.2018
1067;TEC-AC-10001767;9;5;Technology;SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card;47988;5279;7.5.2018
1068;FUR-FU-10001940;15;8;Furniture;Staple-based wall hangings;15283;6725;7.5.2018
1069;OFF-PA-10001952;3;2;Office Supplies;Xerox 1902;10963;5043;7.5.2018
1070;OFF-SU-10000157;5;3;Office Supplies;Compact Automatic Electric Letter Opener;85903;1718;8.5.2018
1071;FUR-FU-10001095;10;3;Furniture;DAX Black Cherry Wood-Tone Poster Frame;19066;7245;8.5.2018
1072;FUR-FU-10000723;11;3;Furniture;Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting;29750;2678;8.5.2018
1073;OFF-AP-10000692;4;4;Office Supplies;Fellowes Mighty 8 Compact Surge Protector;19459;5449;8.5.2018
1074;FUR-FU-10001488;13;2;Furniture;"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped";50870;10174;8.5.2018
1075;TEC-PH-10000441;7;3;Technology;VTech DS6151;90713;25400;8.5.2018
1076;OFF-BI-10003684;1;2;Office Supplies;Wilson Jones Legal Size Ring Binders;10555;5278;8.5.2018
1077;OFF-PA-10003465;4;2;Office Supplies;Xerox 1912;9106;4371;8.5.2018
1078;OFF-PA-10002751;3;3;Office Supplies;Xerox 1920;4306;1938;8.5.2018
1079;OFF-PA-10003363;5;3;Office Supplies;Xerox 204;4666;2239;8.5.2018
1080;OFF-AR-10003514;3;7;Office Supplies;4009 Highlighters by Sanford;6686;2207;9.5.2018
1081;OFF-BI-10000962;4;3;Office Supplies;"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""";11714;5740;9.5.2018
1082;OFF-LA-10003121;1;5;Office Supplies;Avery 506;4956;2280;9.5.2018
1083;OFF-LA-10001641;3;3;Office Supplies;Avery 518;2268;1089;9.5.2018
1084;OFF-ST-10000107;1;3;Office Supplies;Fellowes Super Stor/Drawer;19980;3596;9.5.2018
1085;OFF-ST-10000604;5;3;Office Supplies;Home/Office Personal File Carts;25027;6257;9.5.2018
1086;TEC-AC-10003441;9;4;Technology;Kingston Digital DataTraveler 32GB USB 2.0;16272;976;9.5.2018
1087;TEC-AC-10004171;6;2;Technology;Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset;47995;21118;9.5.2018
1088;FUR-TA-10004154;10;1;Furniture;Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer;68844;15146;9.5.2018
1089;OFF-ST-10000636;4;4;Office Supplies;Rogers Profile Extra Capacity Storage Tub;16070;643;9.5.2018
1090;OFF-AR-10000462;2;5;Office Supplies;Sanford Pocket Accent Highlighters;1920;826;9.5.2018
1091;TEC-AC-10000109;7;3;Technology;Sony Micro Vault Click 16 GB USB 2.0 Flash Drive;40313;9675;9.5.2018
1092;TEC-AC-10000991;8;2;Technology;Sony Micro Vault Click 8 GB USB 2.0 Flash Drive;22555;3158;9.5.2018
1093;OFF-PA-10001260;3;4;Office Supplies;TOPS Money Receipt Book, Consecutively Numbered in Red,;7690;3460;9.5.2018
1094;OFF-PA-10002689;5;7;Office Supplies;Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright);10886;5225;9.5.2018
1095;OFF-SU-10004737;2;6;Office Supplies;Acme Design Stainless Steel Bent Scissors;9850;2659;10.5.2018
1096;OFF-PA-10004353;4;2;Office Supplies;Southworth 25% Cotton Premium Laser Paper and Envelopes;9590;4603;10.5.2018
1097;OFF-EN-10001434;5;3;Office Supplies;Strathmore #10 Envelopes, Ultimate White;37951;18596;10.5.2018
1098;OFF-PA-10003971;3;2;Office Supplies;Xerox 1965;2870;1406;10.5.2018
1099;OFF-PA-10002870;1;6;Office Supplies;Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 _” x 11”;8986;4044;11.5.2018
1100;OFF-LA-10004545;1;3;Office Supplies;Avery 50;9022;4240;11.5.2018
1101;OFF-AR-10004456;4;3;Office Supplies;Panasonic KP-4ABK Battery-Operated Pencil Sharpener;10541;3057;11.5.2018
1102;OFF-AP-10004249;5;3;Office Supplies;Staple holder;8618;2327;11.5.2018
1103;OFF-PA-10002751;3;1;Office Supplies;Xerox 1920;1435;646;11.5.2018
1104;OFF-SU-10004661;2;2;Office Supplies;Acme Titanium Bonded Scissors;4080;1061;12.5.2018
1105;OFF-SU-10000157;5;2;Office Supplies;Compact Automatic Electric Letter Opener;57269;1145;12.5.2018
1106;FUR-FU-10000719;12;5;Furniture;DAX Cubicle Frames, 8-1/2 x 11;10284;3702;12.5.2018
1107;FUR-FU-10000010;13;7;Furniture;DAX Value U-Channel Document Frames, Easel Back;8350;2588;12.5.2018
1108;OFF-AP-10004868;3;1;Office Supplies;Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags;1865;503;12.5.2018
1109;TEC-PH-10001835;6;4;Technology;Jawbone JAMBOX Wireless Bluetooth Speaker;151670;72802;12.5.2018
1110;OFF-EN-10001141;2;5;Office Supplies;"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""";13176;6456;12.5.2018
1111;TEC-AC-10004859;7;5;Technology;Maxell Pro 80 Minute CD-R, 10/Pack;20976;8390;12.5.2018
1112;TEC-AC-10004518;9;6;Technology;Memorex Mini Travel Drive 32 GB USB 2.0 Flash Drive;28800;11232;12.5.2018
1113;FUR-FU-10000320;11;3;Furniture;OIC Stacking Trays;2405;1058;12.5.2018
1114;OFF-ST-10004258;1;3;Office Supplies;Portable Personal File Box;8791;2374;12.5.2018
1115;OFF-AR-10001662;2;4;Office Supplies;Rogers Handheld Barrel Pencil Sharpener;2630;710;12.5.2018
1116;OFF-LA-10002271;3;2;Office Supplies;Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set;1478;710;12.5.2018
1117;OFF-AP-10002222;3;1;Office Supplies;Staple holder;2081;562;12.5.2018
1118;OFF-PA-10000659;5;5;Office Supplies;TOPS Carbonless Receipt Book, Four 2-3/4 x 7-1/4 Money Receipts per Page;21024;10092;12.5.2018
1119;OFF-PA-10004239;3;6;Office Supplies;Xerox 1953;6163;2773;12.5.2018
1120;OFF-PA-10003893;4;3;Office Supplies;Xerox 1962;3082;1387;12.5.2018
1121;OFF-PA-10003063;1;2;Office Supplies;EcoTones Memo Sheets;1920;922;13.5.2018
1122;OFF-ST-10000107;1;2;Office Supplies;Fellowes Super Stor/Drawer;13320;2398;13.5.2018
1123;OFF-BI-10002082;2;9;Office Supplies;GBC Twin Loop Wire Binding Elements;71885;35942;13.5.2018
1124;OFF-PA-10001752;3;3;Office Supplies;Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright);3586;1757;13.5.2018
1125;OFF-BI-10004632;1;3;Office Supplies;Ibico Hi-Tech Manual Binding System;219593;98817;13.5.2018
1126;TEC-AC-10002800;7;3;Technology;Plantronics Audio 478 Stereo USB Headset;35993;12597;13.5.2018
1127;TEC-PH-10002310;7;3;Technology;Plantronics Calisto P620-M USB Wireless Speakerphone System;141113;38100;13.5.2018
1128;OFF-LA-10000240;3;8;Office Supplies;Self-Adhesive Address Labels for Typewriters by Universal;14035;6597;13.5.2018
1129;OFF-ST-10000078;2;2;Office Supplies;Tennsco 6- and 18-Compartment Lockers;127282;22911;13.5.2018
1130;OFF-EN-10003296;4;2;Office Supplies;Tyvek Side-Opening Peel & Seel Expanding Envelopes;43430;19544;13.5.2018
1131;OFF-LA-10004544;1;5;Office Supplies;Avery 505;17760;8880;14.5.2018
1132;TEC-AC-10003280;7;3;Technology;Belkin F8E887 USB Wired Ergonomic Keyboard;21593;4534;14.5.2018
1133;FUR-FU-10001979;13;3;Furniture;Dana Halogen Swing-Arm Architect Lamp;29498;8260;14.5.2018
1134;OFF-AR-10003338;4;5;Office Supplies;"Eberhard Faber 3 1/2"" Golf Pencils";8928;2232;14.5.2018
1135;FUR-FU-10000794;15;2;Furniture;Eldon Stackable Tray, Side-Load, Legal, Smoke;4387;1492;14.5.2018
1136;OFF-EN-10004955;4;9;Office Supplies;Fashion Color Clasp Envelopes;11686;5726;14.5.2018
1137;TEC-PH-10002834;8;3;Technology;Google Nexus 5;129593;32398;14.5.2018
1138;OFF-SU-10004498;1;5;Office Supplies;Martin-Yale Premier Letter Opener;15456;464;14.5.2018
1139;FUR-CH-10003298;14;2;Furniture;Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal;62870;5658;14.5.2018
1140;OFF-AR-10001919;4;2;Office Supplies;OIC #2 Pencils, Medium Soft;902;262;14.5.2018
1141;OFF-AR-10003045;2;5;Office Supplies;Prang Colored Pencils;3528;1588;14.5.2018
1142;TEC-AC-10001838;6;7;Technology;Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset;335983;144473;14.5.2018
1143;OFF-ST-10003470;3;4;Office Supplies;Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units;268301;13415;14.5.2018
1144;OFF-PA-10003228;5;9;Office Supplies;Xerox 1917;105646;49653;14.5.2018
1145;OFF-ST-10002214;1;2;Office Supplies;X-Rack File for Hanging Folders;5419;1409;14.5.2018
1146;FUR-FU-10000076;10;2;Furniture;24-Hour Round Wall Clock;9590;4124;15.5.2018
1147;OFF-AR-10004602;1;4;Office Supplies;Boston KS Multi-Size Manual Pencil Sharpener;22070;6180;15.5.2018
1148;OFF-BI-10001718;5;8;Office Supplies;GBC DocuBind P50 Personal Binding Machine;122842;57736;15.5.2018
1149;OFF-AR-10003856;2;3;Office Supplies;Newell 344;2002;520;15.5.2018
1150;OFF-EN-10004147;3;3;Office Supplies;Wausau Papers Astrobrights Colored Envelopes;4306;2110;15.5.2018
1151;OFF-LA-10002195;1;9;Office Supplies;Avery 481;6653;3193;16.5.2018
1152;TEC-AC-10002217;9;3;Technology;Imation Clip USB flash drive - 8 GB;13536;812;16.5.2018
1153;OFF-ST-10002574;3;4;Office Supplies;SAFCO Commercial Wire Shelving, Black;132614;0;16.5.2018
1154;FUR-FU-10002116;12;4;Furniture;Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats;67882;4752;16.5.2018
1155;OFF-PA-10004971;1;3;Office Supplies;Xerox 196;4162;2039;16.5.2018
1156;OFF-SU-10000381;5;7;Office Supplies;Acme Forged Steel Scissors with Black Enamel Handles;15641;4536;17.5.2018
1157;OFF-SU-10000898;5;4;Office Supplies;"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L";13344;3870;17.5.2018
1158;OFF-LA-10002475;2;2;Office Supplies;Avery 519;3509;1649;17.5.2018
1159;FUR-FU-10003975;13;4;Furniture;Eldon Advantage Chair Mats for Low to Medium Pile Carpets;41578;4158;17.5.2018
1160;OFF-LA-10003766;2;10;Office Supplies;Self-Adhesive Removable Labels;7560;3629;17.5.2018
1161;OFF-BI-10000666;5;3;Office Supplies;Surelock Post Binders;22003;11002;17.5.2018
1162;OFF-AP-10001492;2;2;Office Supplies;Acco Six-Outlet Power Strip, 4' Cord Length;4138;1076;18.5.2018
1163;TEC-PH-10002350;6;2;Technology;Apple EarPods with Remote and Mic;13435;3762;18.5.2018
1164;OFF-AP-10000938;2;7;Office Supplies;Avanti 1.7 Cu. Ft. Refrigerator;169646;47501;18.5.2018
1165;OFF-ST-10000604;5;3;Office Supplies;Home/Office Personal File Carts;25027;6257;18.5.2018
1166;FUR-BO-10003546;11;3;Furniture;Hon 4-Shelf Metal Bookcases;72706;18176;18.5.2018
1167;FUR-FU-10002456;11;2;Furniture;Master Caster Door Stop, Large Neon Orange;3494;1503;18.5.2018
1168;TEC-PH-10003555;8;5;Technology;Motorola HK250 Universal Bluetooth Headset;27588;552;18.5.2018
1169;OFF-BI-10000315;5;6;Office Supplies;Poly Designer Cover & Back;27346;13126;18.5.2018
1170;TEC-PH-10002185;10;5;Technology;QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3;8340;3753;18.5.2018
1171;OFF-PA-10004040;4;3;Office Supplies;Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright);4306;2110;18.5.2018
1172;OFF-BI-10001267;3;7;Office Supplies;Universal Recycled Hanging Pressboard Report Binders, Letter Size;10366;4975;18.5.2018
1173;OFF-PA-10003724;4;2;Office Supplies;Wirebound Message Book, 4 per Page;2606;1277;18.5.2018
1174;OFF-SU-10004737;2;5;Office Supplies;Acme Design Stainless Steel Bent Scissors;8208;2216;19.5.2018
1175;OFF-BI-10001249;3;9;Office Supplies;Avery Heavy-Duty EZD View Binder with Locking Rings;13781;6339;19.5.2018
1176;OFF-AP-10001563;4;5;Office Supplies;Belkin Premiere Surge Master II 8-outlet surge protector;58296;16906;19.5.2018
1177;OFF-AP-10001563;4;2;Office Supplies;Belkin Premiere Surge Master II 8-outlet surge protector;23318;6762;19.5.2018
1178;OFF-AP-10001154;5;6;Office Supplies;Bionaire Personal Warm Mist Humidifier/Vaporizer;67522;26333;19.5.2018
1179;FUR-FU-10000010;13;8;Furniture;DAX Value U-Channel Document Frames, Easel Back;9542;2958;19.5.2018
1180;FUR-CH-10003746;15;2;Furniture;Hon 4070 Series Pagoda Round Back Stacking Chairs;154070;43140;19.5.2018
1181;TEC-AC-10003441;9;4;Technology;Kingston Digital DataTraveler 32GB USB 2.0;16272;976;19.5.2018
1182;TEC-AC-10001606;9;3;Technology;Logitech Wireless Performance Mouse MX for PC and Mac;71993;27357;19.5.2018
1183;OFF-AR-10001315;2;2;Office Supplies;Newell 310;845;245;19.5.2018
1184;OFF-AR-10000122;3;1;Office Supplies;Newell 314;1339;335;19.5.2018
1185;OFF-AR-10003056;4;5;Office Supplies;Newell 341;5136;1489;19.5.2018
1186;TEC-PH-10004389;6;3;Technology;Nokia Lumia 925;90713;23585;19.5.2018
1187;TEC-PH-10003012;6;2;Technology;Nortel Meridian M3904 Professional Digital phone;73915;21435;19.5.2018
1188;FUR-FU-10002088;11;4;Furniture;Nu-Dell Float Frame 11 x 14 1/2;8621;3621;19.5.2018
1189;FUR-BO-10004695;11;9;Furniture;O'Sullivan 2-Door Barrister Bookcase in Odessa Pine;390917;89911;19.5.2018
1190;OFF-ST-10004123;1;5;Office Supplies;Safco Industrial Wire Shelving System;109176;0;19.5.2018
1191;TEC-AC-10001465;9;1;Technology;SanDisk Cruzer 64 GB USB Flash Drive;8717;2615;19.5.2018
1192;OFF-AP-10001366;5;8;Office Supplies;Staple holder;21082;5692;19.5.2018
1193;OFF-PA-10003129;4;4;Office Supplies;Tops White Computer Printout Paper;46954;22068;19.5.2018
1194;OFF-BI-10001787;2;4;Office Supplies;Wilson Jones Four-Pocket Poly Binders;6278;3076;19.5.2018
1195;OFF-PA-10000100;4;7;Office Supplies;Xerox 1945;68863;33743;19.5.2018
1196;FUR-FU-10000076;10;7;Furniture;24-Hour Round Wall Clock;33566;14434;20.5.2018
1197;OFF-AP-10000124;5;4;Office Supplies;Acco 6 Outlet Guardian Basic Surge Suppressor;7987;2236;20.5.2018
1198;OFF-AR-10001374;1;4;Office Supplies;BIC Brite Liner Highlighters, Chisel Tip;6221;1991;20.5.2018
1199;OFF-AR-10000657;5;10;Office Supplies;Binney & Smith inkTank Desk Highlighter, Chisel Tip, Yellow, 12/Box;5160;1703;20.5.2018
1200;OFF-AR-10001953;3;3;Office Supplies;Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener;31666;8550;20.5.2018
1201;OFF-AP-10000358;5;5;Office Supplies;Fellowes Basic Home/Office Series Surge Protectors;15576;4517;20.5.2018
1202;OFF-ST-10003816;1;4;Office Supplies;Fellowes High-Stak Drawer Files;169142;38903;20.5.2018
1203;FUR-FU-10002191;14;1;Furniture;G.E. Halogen Desk Lamp Bulbs;1675;804;20.5.2018
1204;FUR-FU-10000576;14;5;Furniture;Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base;251808;65470;20.5.2018
1205;OFF-AR-10004511;2;9;Office Supplies;Sanford Colorific Scented Colored Pencils, 12/Pack;9245;2866;20.5.2018
1206;OFF-BI-10002225;1;2;Office Supplies;"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""";9907;4755;20.5.2018
1207;OFF-FA-10001843;2;3;Office Supplies;Staples;1778;836;20.5.2018
1208;OFF-AR-10003514;3;8;Office Supplies;4009 Highlighters by Sanford;7642;2522;21.5.2018
1209;OFF-AP-10001293;2;6;Office Supplies;Belkin 8 Outlet Surge Protector;59011;16523;21.5.2018
1210;OFF-AR-10001988;3;3;Office Supplies;Bulldog Table or Wall-Mount Pencil Sharpener;4313;1251;21.5.2018
1211;OFF-PA-10000565;5;2;Office Supplies;Easy-staple paper;26870;13166;21.5.2018
1212;OFF-BI-10003925;5;7;Office Supplies;Fellowes PB300 Plastic Comb Binding Machine;651823;306357;21.5.2018
1213;OFF-BI-10001071;4;7;Office Supplies;GBC ProClick Punch Binding System;107486;52668;21.5.2018
1214;TEC-AC-10003832;7;2;Technology;Imation 16GB Mini TravelDrive USB 2.0 Flash Drive;15902;6520;21.5.2018
1215;FUR-FU-10004071;13;5;Furniture;Luxo Professional Magnifying Clamp-On Fluorescent Lamps;124812;17474;21.5.2018
1216;TEC-PH-10001530;7;3;Technology;Plantronics Voyager Pro Legend;148313;41528;21.5.2018
1217;OFF-PA-10003022;1;3;Office Supplies;Xerox 1992;4306;2110;21.5.2018
1218;OFF-EN-10002973;2;6;Office Supplies;Ampad #10 Peel & Seel Holiday Envelopes;6451;3097;22.5.2018
1219;TEC-PH-10004614;7;5;Technology;AT&T 841000 Phone;82800;20700;22.5.2018
1220;OFF-LA-10004484;2;2;Office Supplies;Avery 476;1982;912;22.5.2018
1221;OFF-LA-10004345;2;3;Office Supplies;Avery 493;3535;1732;22.5.2018
1222;TEC-PH-10001336;10;2;Technology;Digium D40 VoIP phone;61915;17955;22.5.2018
1223;OFF-AP-10003217;5;4;Office Supplies;Eureka Sanitaire  Commercial Upright;159082;41361;22.5.2018
1224;TEC-AC-10002331;9;7;Technology;Maxell 74 Minute CDR, 10/Pack;16430;6079;22.5.2018
1225;OFF-AR-10003732;3;1;Office Supplies;Newell 333;667;173;22.5.2018
1226;OFF-AR-10003651;2;3;Office Supplies;Newell 350;2362;685;22.5.2018
1227;TEC-PH-10002660;9;2;Technology;Nortel Networks T7316 E Nt8 B27;32635;8159;22.5.2018
1228;OFF-ST-10002406;3;7;Office Supplies;Pizazz Global Quick File;25150;7042;22.5.2018
1229;TEC-PH-10003171;8;1;Technology;Plantronics Encore H101 Dual Earpieces Headset;10788;3021;22.5.2018
1230;TEC-AC-10002399;10;5;Technology;SanDisk Cruzer 32 GB USB Flash Drive;22824;7304;22.5.2018
1231;OFF-AR-10002445;3;7;Office Supplies;SANFORD Major Accent Highlighters;11894;4520;22.5.2018
1232;OFF-AP-10002118;3;1;Office Supplies;"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators";49958;13489;23.5.2018
1233;OFF-ST-10004507;2;3;Office Supplies;Advantus Rolling Storage Box;12348;3334;23.5.2018
1234;OFF-EN-10000056;2;3;Office Supplies;Cameo Buff Policy Envelopes;44806;21059;23.5.2018
1235;FUR-FU-10003691;11;3;Furniture;Eldon Image Series Desk Accessories, Ebony;8892;3912;23.5.2018
1236;OFF-SU-10003002;3;2;Office Supplies;Letter Slitter;1210;36;23.5.2018
1237;FUR-FU-10003724;12;9;Furniture;Westinghouse Clip-On Gooseneck Lamps;18079;4701;23.5.2018
1238;OFF-PA-10001526;3;1;Office Supplies;Xerox 1949;1195;586;23.5.2018
1239;OFF-PA-10003177;5;2;Office Supplies;Xerox 1999;3110;1493;23.5.2018
1240;OFF-SU-10000898;5;5;Office Supplies;"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L";16680;4837;24.5.2018
1241;OFF-PA-10004327;3;4;Office Supplies;Xerox 1911;45984;22072;24.5.2018
1242;OFF-PA-10002319;4;3;Office Supplies;Xerox 1944;27907;13675;24.5.2018
1243;OFF-FA-10000936;2;1;Office Supplies;Acco Hot Clips Clips to Go;790;355;25.5.2018
1244;FUR-FU-10000732;14;3;Furniture;Eldon 200 Class Desk Accessories;4522;1447;25.5.2018
1245;FUR-FU-10000755;12;4;Furniture;Eldon Expressions Mahogany Wood Desk Collection;5990;1498;25.5.2018
1246;OFF-ST-10000689;2;9;Office Supplies;Fellowes Strictly Business Drawer File, Letter/Legal Size;304236;36508;25.5.2018
1247;OFF-BI-10001718;5;2;Office Supplies;GBC DocuBind P50 Personal Binding Machine;30710;14434;25.5.2018
1248;TEC-AC-10002167;8;8;Technology;Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive;28800;3168;25.5.2018
1249;OFF-BI-10002824;4;2;Office Supplies;Recycled Easel Ring Binders;7162;3223;25.5.2018
1250;OFF-AR-10002445;3;3;Office Supplies;SANFORD Major Accent Highlighters;5098;1937;25.5.2018
1251;OFF-PA-10001471;5;2;Office Supplies;Strathmore Photo Frame Cards;3509;1614;25.5.2018
1252;FUR-FU-10002268;13;3;Furniture;Ultra Door Push Plate;3535;1167;25.5.2018
1253;OFF-PA-10002893;3;2;Office Supplies;"Wirebound Service Call Books, 5 1/2"" x 4""";4646;2230;25.5.2018
1254;FUR-FU-10000629;10;3;Furniture;9-3/4 Diameter Round Wall Clock;9929;4170;26.5.2018
1255;OFF-FA-10003467;3;3;Office Supplies;Alliance Big Bands Rubber Bands, 12/Pack;1426;0;26.5.2018
1256;OFF-AP-10002670;2;3;Office Supplies;Belkin 8-Outlet Premiere SurgeMaster II Surge Protectors;50026;15008;26.5.2018
1257;FUR-FU-10003849;13;1;Furniture;DAX Metal Frame, Desktop, Stepped-Edge;4858;1894;26.5.2018
1258;OFF-SU-10004498;1;2;Office Supplies;Martin-Yale Premier Letter Opener;6182;185;26.5.2018
1259;FUR-FU-10002088;11;3;Furniture;Nu-Dell Float Frame 11 x 14 1/2;6466;2716;26.5.2018
1260;OFF-PA-10004675;3;2;Office Supplies;"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""";3048;1402;26.5.2018
1261;TEC-AC-10000521;10;2;Technology;Verbatim Slim CD and DVD Storage Cases, 50/Pack;5539;1662;26.5.2018
1262;OFF-PA-10002689;5;3;Office Supplies;Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright);4666;2239;26.5.2018
1263;OFF-BI-10004728;4;2;Office Supplies;Wilson Jones Turn Tabs Binder Tool for Ring Binders;2314;1064;26.5.2018
1264;OFF-PA-10002893;3;5;Office Supplies;"Wirebound Service Call Books, 5 1/2"" x 4""";11616;5576;26.5.2018
1265;OFF-PA-10001293;4;7;Office Supplies;Xerox 1946;10886;5225;26.5.2018
1266;OFF-PA-10000520;3;2;Office Supplies;Xerox 201;3110;1493;26.5.2018
1267;OFF-BI-10003364;4;2;Office Supplies;Binding Machine Supplies;14002;6721;27.5.2018
1268;FUR-FU-10004963;13;4;Furniture;Eldon 400 Class Desk Accessories, Black Carbon;8400;3528;27.5.2018
1269;FUR-FU-10003664;11;5;Furniture;Electrix Architect's Clamp-On Swing Arm Lamp, Black;114552;33220;27.5.2018
1270;OFF-ST-10001809;5;4;Office Supplies;Fellowes Officeware Wire Shelving;86237;1725;27.5.2018
1271;OFF-ST-10000025;2;5;Office Supplies;Fellowes Stor/Drawer Steel Plus Storage Drawers;114516;6871;27.5.2018
1272;TEC-PH-10002834;8;3;Technology;Google Nexus 5;129593;32398;27.5.2018
